YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
1998,0,1418,Bill Glasson,3,1.0,,
1998,0,6575,Dudley Hart,3,1.0,,
1998,0,10962,Bradley Hughes,3,1.0,,
1998,0,1577,Lee Janzen,3,1.0,1.0,
1998,0,1761,Len Mattiace,3,,,
1998,0,10585,Scott McCarron,3,,,
1998,0,8635,Colin Montgomerie,3,1.0,,
1998,0,2010,Loren Roberts,3,,,
1998,0,7101,Dave Stockton Jr.,3,,,
1998,0,6595,Kevin Sutherland,3,1.0,,
1998,0,2206,David Toms,3,1.0,,
1998,0,20396,Lee Westwood,3,1.0,,
1998,0,2279,Mark Wiebe,3,1.0,,
1998,0,20099,Doug Barron,2,,,
1998,0,1116,Michael Bradley,2,1.0,,
1998,0,1139,Olin Browne,2,1.0,,
1998,0,1157,Tom Byrum,2,,,
1998,0,1191,Barry Cheesman,2,1.0,,
1998,0,1249,John Daly,2,,,
1998,0,6251,Chris DiMarco,2,,,
1998,0,6621,Joe Durant,2,1.0,,
1998,0,1302,R.W. Eaks,2,,,
1998,0,1353,Bruce Fleisher,2,,,
1998,0,6064,Jeff Gallagher,2,,,
1998,0,6643,Paul Goydos,2,1.0,,
1998,0,6044,Scott Gump,2,1.0,,
1998,0,8537,J.P. Hayes,2,1.0,1.0,
1998,0,6617,Brian Henninger,2,,,
1998,0,21007,Gabriel Hjertstedt,2,,,
1998,0,1599,Steve Jones,2,1.0,,
1998,0,8075,Jerry Kelly,2,,,
1998,0,6012,Greg Kraft,2,,,
1998,0,6332,Neal Lancaster,2,,,
1998,0,1685,J.L. Lewis,2,,,
1998,0,1797,Rocco Mediate,2,,,
1998,0,1823,Larry Mize,2,1.0,,
1998,0,10457,Frank Nobilo,2,,,
1998,0,1928,Corey Pavin,2,,,
1998,0,7749,Brett Quigley,2,,,
1998,0,1996,Mike Reid,2,,,
1998,0,2106,Chris Smith,2,,,
1998,0,2133,Craig Stadler,2,,,
1998,0,8375,Paul Stankowski,2,,,
1998,0,2190,Doug Tewell,2,,,
1998,0,6078,Esteban Toledo,2,1.0,,
1998,0,6613,Tommy Tolles,2,1.0,,
1998,0,2218,Ted Tryba,2,,,
1998,0,2246,Duffy Waldorf,2,,,
1998,0,10423,Mike Weir,2,,,
1998,0,7753,Kevin Wentworth,2,,,
1998,0,2294,Willie Wood,2,1.0,,
1998,0,2321,Fuzzy Zoeller,2,,,
1998,0,1014,Fulton Allem,1,,,
1998,0,10885,Robert Allenby,1,,,
1998,0,1063,Ben Bates,1,,,
1998,0,10944,Thomas Bjørn,1,,,
1998,0,1096,Phil Blackmar,1,,,
1998,0,1098,Jay Don Blake,1,1.0,,
1998,0,6014,Eric Booker,1,,,
1998,0,10569,Mike Brisky,1,,,
1998,0,1156,Curt Byrum,1,,,
1998,0,7569,Mark Carnevale,1,,,
1998,0,1196,Brian Claar,1,,,
1998,0,19825,Darren Clarke,1,,,
1998,0,1201,Lennie Clements,1,,,
1998,0,10195,Tim Conley,1,,,
1998,0,21584,Richie Coughlan,1,,,
1998,0,19881,Robert Damron,1,,,
1998,0,1261,Jay Delsing,1,,,
1998,0,7267,Allen Doyle,1,,,
1998,0,1329,Brad Faxon,1,,,
1998,0,1331,Rick Fehr,1,,,
1998,0,1385,Jim Gallagher Jr.,1,,,
1998,0,1414,Bob Gilder,1,,,
1998,0,1468,Gary Hallberg,1,,,
1998,0,8337,Mike Heinen,1,,,
1998,0,1533,P.H. Horgan III,1,,,
1998,0,1549,Mike Hulbert,1,1.0,,
1998,0,1569,Peter Jacobsen,1,1.0,,
1998,0,6573,Brandt Jobe,1,,,
1998,0,1604,Steve Jurgensen,1,,,
1998,0,1666,Bernhard Langer,1,,,
1998,0,8993,Franklin Langham,1,1.0,,
1998,0,1690,Bruce Lietzke,1,1.0,,
1998,0,1705,Tim Loustalot,1,1.0,,
1998,0,1717,Sandy Lyle,1,,,
1998,0,8547,John Maginnes,1,,,
1998,0,1748,Doug Martin,1,,,
1998,0,8339,Spike McRoy,1,,,
1998,0,1869,Jack Nicklaus,1,,,
1998,0,1905,Joe Ozaki,1,,,
1998,0,1941,Tom Pernice Jr.,1,1.0,,
1998,0,8553,Lee Porter,1,1.0,,
1998,0,1975,Tom Purtzer,1,,,
1998,0,2008,Lee Rinker,1,,,
1998,0,12702,Costantino Rocca,1,,,
1998,0,22405,Justin Rose,1,,,
1998,0,7087,Hugh Royer III,1,,,
1998,0,20869,Raymond Russell,1,,,
1998,0,2099,Scott Simpson,1,1.0,,
1998,0,7707,Mike Small,1,,,
1998,0,2135,Mike Standly,1,,,
1998,0,12663,Phil Tataurangi,1,1.0,,
1998,0,8385,Omar Uresti,1,,,
1998,0,2257,Brian Watts,1,1.0,,
1998,0,2267,D.A. Weibring,1,,,
1998,0,2300,Ian Woosnam,1,,,
1996,0,1677,Tom Lehman,13,2.0,2.0,1.0
1996,0,1706,Davis Love III,11,1.0,3.0,
1996,0,1226,Fred Couples,9,1.0,1.0,
1996,0,1329,Brad Faxon,9,4.0,,
1996,0,1724,Jeff Maggert,9,3.0,,
1996,0,1928,Corey Pavin,9,1.0,,
1996,0,1945,Kenny Perry,9,1.0,1.0,
1996,0,6567,Vijay Singh,9,1.0,,
1996,0,1132,Mark Brooks,8,3.0,1.0,
1996,0,1381,Fred Funk,8,1.0,1.0,2.0
1996,0,1527,Scott Hoch,8,1.0,2.0,3.0
1996,0,10860,Justin Leonard,8,1.0,1.0,
1996,0,1810,Phil Mickelson,8,4.0,1.0,1.0
1996,0,1887,Mark O'Meara,8,2.0,2.0,2.0
1996,0,1326,Nick Faldo,7,1.0,1.0,
1996,0,1577,Lee Janzen,7,1.0,1.0,
1996,0,2104,Jeff Sluman,7,1.0,,
1996,0,2146,Payne Stewart,7,1.0,1.0,
1996,0,6527,Steve Stricker,7,2.0,1.0,4.0
1996,0,1116,Michael Bradley,6,1.0,1.0,2.0
1996,0,1161,Mark Calcavecchia,6,2.0,,
1996,0,9011,David Duval,6,2.0,3.0,
1996,0,6522,Ernie Els,6,1.0,1.0,
1996,0,1553,John Huston,6,1.0,,
1996,0,1599,Steve Jones,6,1.0,1.0,
1996,0,6613,Tommy Tolles,6,1.0,2.0,
1996,0,7867,Woody Austin,5,1.0,,
1996,0,1201,Lennie Clements,5,1.0,,
1996,0,1219,John Cook,5,2.0,,
1996,0,1313,Steve Elkington,5,1.0,1.0,
1996,0,6012,Greg Kraft,5,1.0,,
1996,0,1876,Greg Norman,5,1.0,1.0,
1996,0,1891,David Ogrin,5,1.0,,
1996,0,12660,Jesper Parnevik,5,1.0,,
1996,0,1968,Nick Price,5,2.0,,
1996,0,2223,Bob Tway,5,1.0,1.0,
1996,0,2246,Duffy Waldorf,5,2.0,,
1996,0,8793,Tiger Woods,5,2.0,2.0,
1996,0,1378,David Frost,4,1.0,,
1996,0,6643,Paul Goydos,4,1.0,,
1996,0,1457,Jay Haas,4,1.0,,
1996,0,8075,Jerry Kelly,4,1.0,,
1996,0,1783,Mark McCumber,4,2.0,,
1996,0,1797,Rocco Mediate,4,1.0,,
1996,0,2099,Scott Simpson,4,1.0,1.0,
1996,0,2256,Tom Watson,4,1.0,1.0,
1996,0,1024,Billy Andrade,3,1.0,,
1996,0,1093,Ronnie Black,3,,,
1996,0,1096,Phil Blackmar,3,,,
1996,0,10569,Mike Brisky,3,,,
1996,0,1139,Olin Browne,3,,,
1996,0,1143,Brad Bryant,3,,,
1996,0,6034,Marco Dawson,3,1.0,,
1996,0,1331,Rick Fehr,3,1.0,,
1996,0,10809,Jim Furyk,3,1.0,,
1996,0,6575,Dudley Hart,3,1.0,,
1996,0,1510,Nolan Henke,3,1.0,,
1996,0,12782,Tim Herron,3,1.0,,
1996,0,1723,Andrew Magee,3,1.0,1.0,
1996,0,1823,Larry Mize,3,,,
1996,0,8635,Colin Montgomerie,3,1.0,,
1996,0,1864,Larry Nelson,3,,,
1996,0,1920,Craig Parry,3,2.0,,
1996,0,1975,Tom Purtzer,3,1.0,1.0,
1996,0,2010,Loren Roberts,3,2.0,,
1996,0,7087,Hugh Royer III,3,,,
1996,0,2101,Joey Sindelar,3,,,
1996,0,2131,Mike Springer,3,,,
1996,0,8375,Paul Stankowski,3,1.0,,
1996,0,2214,Kirk Triplett,3,1.0,,
1996,0,2321,Fuzzy Zoeller,3,1.0,,
1996,0,1040,Emlyn Aubrey,2,1.0,,
1996,0,6124,Patrick Burke,2,1.0,,
1996,0,1157,Tom Byrum,2,1.0,,
1996,0,1175,Jim Carter,2,1.0,,
1996,0,1185,Brandel Chamblee,2,1.0,,
1996,0,1203,Russ Cochran,2,1.0,,
1996,0,8931,Glen Day,2,,,
1996,0,6036,Scott Dunlap,2,1.0,,
1996,0,1306,David Edwards,2,,,
1996,0,1307,Joel Edwards,2,,,
1996,0,1323,Brad Fabel,2,,,
1996,0,6064,Jeff Gallagher,2,,,
1996,0,1385,Jim Gallagher Jr.,2,,,
1996,0,1388,Robert Gamez,2,1.0,,
1996,0,1408,Kelly Gibson,2,1.0,,
1996,0,10962,Bradley Hughes,2,,,
1996,0,1549,Mike Hulbert,2,1.0,,
1996,0,6332,Neal Lancaster,2,,,
1996,0,1682,Wayne Levi,2,,,
1996,0,1707,Steve Lowery,2,,,
1996,0,1761,Len Mattiace,2,1.0,,
1996,0,1771,Blaine McCallister,2,,,
1996,0,10585,Scott McCarron,2,1.0,,
1996,0,1837,Gil Morgan,2,,,
1996,0,7235,John Morse,2,,,
1996,0,10457,Frank Nobilo,2,,,
1996,0,1943,Chris Perry,2,1.0,,
1996,0,10213,Dicky Pride,2,1.0,,
1996,0,2023,Clarence Rose,2,1.0,,
1996,0,2115,Taylor Smith,2,1.0,1.0,
1996,0,7101,Dave Stockton Jr.,2,1.0,,
1996,0,2206,David Toms,2,,,
1996,0,8385,Omar Uresti,2,,,
1996,0,2245,Grant Waite,2,1.0,,
1996,0,2267,D.A. Weibring,2,1.0,,
1996,0,2279,Mark Wiebe,2,1.0,,
1996,0,6577,John Wilson,2,,,
1996,0,1006,John Adams,1,1.0,,
1996,0,1014,Fulton Allem,1,,,
1996,0,20098,Stuart Appleby,1,,,
1996,0,1035,Tommy Armour III,1,,,
1996,0,1042,Paul Azinger,1,,,
1996,0,1068,Andy Bean,1,,,
1996,0,1072,Chip Beck,1,1.0,,
1996,0,10505,Shane Bertsch,1,,,
1996,0,1098,Jay Don Blake,1,1.0,,
1996,0,6214,Guy Boros,1,1.0,,
1996,0,1156,Curt Byrum,1,,,
1996,0,20400,Michael Campbell,1,,,
1996,0,20472,Alex Cejka,1,,,
1996,0,20229,Stewart Cink,1,,,
1996,0,1196,Brian Claar,1,,,
1996,0,1235,Ben Crenshaw,1,,,
1996,0,19883,Joe Daley,1,,,
1996,0,1249,John Daly,1,,,
1996,0,7267,Allen Doyle,1,,,
1996,0,1320,Bob Estes,1,1.0,,
1996,0,1334,Keith Fergus,1,,,
1996,0,1346,Ed Fiori,1,1.0,,
1996,0,1353,Bruce Fleisher,1,1.0,,
1996,0,1355,Raymond Floyd,1,,,
1996,0,1374,Robin Freeman,1,,,
1996,0,1418,Bill Glasson,1,,,
1996,0,1444,Ken Green,1,,,
1996,0,12626,Joey Gullion,1,,,
1996,0,1475,Donnie Hammond,1,,,
1996,0,19991,Peter Hedblom,1,,,
1996,0,6617,Brian Henninger,1,,,
1996,0,1569,Peter Jacobsen,1,,,
1996,0,8633,Per-Ulrik Johansson,1,,,
1996,0,6315,Pete Jordan,1,1.0,,
1996,0,1604,Steve Jurgensen,1,,,
1996,0,1633,Tom Kite,1,1.0,,
1996,0,11032,Frank Lickliter II,1,,,
1996,0,1690,Bruce Lietzke,1,,,
1996,0,1717,Sandy Lyle,1,,,
1996,0,8547,John Maginnes,1,1.0,,
1996,0,1736,Roger Maltbie,1,,,
1996,0,1748,Doug Martin,1,,,
1996,0,1766,Billy Mayfair,1,1.0,,
1996,0,1890,Brett Ogle,1,,,
1996,0,1905,Joe Ozaki,1,,,
1996,0,1996,Mike Reid,1,,,
1996,0,2008,Lee Rinker,1,1.0,,
1996,0,10215,Charlie Rymer,1,,,
1996,0,2049,Gene Sauers,1,,,
1996,0,10649,Tom Scherrer,1,1.0,,
1996,0,2133,Craig Stadler,1,1.0,,
1996,0,2135,Mike Standly,1,,,
1996,0,2159,Curtis Strange,1,,,
1996,0,2167,Mike Sullivan,1,,,
1996,0,6595,Kevin Sutherland,1,,,
1996,0,2170,Hal Sutton,1,,,
1996,0,2171,Mike Swartz,1,,,
1996,0,2186,Brian Tennyson,1,,,
1996,0,2218,Ted Tryba,1,1.0,,
1996,0,7269,Greg Turner,1,,,
1996,0,2241,Bobby Wadkins,1,,,
1996,0,2242,Lanny Wadkins,1,,,
1996,0,10423,Mike Weir,1,,,
1996,0,10425,Jay Williamson,1,,,
1996,0,2294,Willie Wood,1,1.0,,
1993,0,1042,Paul Azinger,12,3.0,1.0,6.0
1993,0,1876,Greg Norman,12,2.0,4.0,2.0
1993,0,2146,Payne Stewart,12,4.0,3.0,
1993,0,1226,Fred Couples,9,1.0,2.0,
1993,0,1378,David Frost,9,2.0,2.0,1.0
1993,0,1837,Gil Morgan,9,2.0,,
1993,0,1313,Steve Elkington,8,1.0,1.0,
1993,0,1633,Tom Kite,8,2.0,2.0,
1993,0,1968,Nick Price,8,4.0,2.0,
1993,0,1024,Billy Andrade,7,1.0,1.0,
1993,0,1577,Lee Janzen,7,2.0,1.0,
1993,0,1823,Larry Mize,7,2.0,1.0,
1993,0,1161,Mark Calcavecchia,6,3.0,,
1993,0,1200,Keith Clearwater,6,,,
1993,0,1306,David Edwards,6,1.0,1.0,
1993,0,1331,Rick Fehr,6,2.0,,
1993,0,1361,Dan Forsman,6,1.0,,
1993,0,1385,Jim Gallagher Jr.,6,2.0,1.0,1.0
1993,0,1418,Bill Glasson,6,1.0,,
1993,0,1457,Jay Haas,6,1.0,,
1993,0,1527,Scott Hoch,6,1.0,,
1993,0,1553,John Huston,6,2.0,,
1993,0,1677,Tom Lehman,6,1.0,,
1993,0,1724,Jeff Maggert,6,1.0,2.0,1.0
1993,0,1797,Rocco Mediate,6,1.0,1.0,
1993,0,1920,Craig Parry,6,1.0,,
1993,0,1928,Corey Pavin,6,2.0,,
1993,0,6567,Vijay Singh,6,1.0,1.0,
1993,0,1072,Chip Beck,5,2.0,,
1993,0,1219,John Cook,5,,,
1993,0,1320,Bob Estes,5,1.0,1.0,
1993,0,1381,Fred Funk,5,,,
1993,0,1706,Davis Love III,5,2.0,1.0,
1993,0,1766,Billy Mayfair,5,1.0,1.0,
1993,0,2099,Scott Simpson,5,1.0,1.0,1.0
1993,0,2101,Joey Sindelar,5,1.0,1.0,
1993,0,2133,Craig Stadler,5,2.0,1.0,
1993,0,2159,Curtis Strange,5,1.0,,
1993,0,2279,Mark Wiebe,5,1.0,,
1993,0,1014,Fulton Allem,4,2.0,,
1993,0,1329,Brad Faxon,4,,,
1993,0,6575,Dudley Hart,4,2.0,,
1993,0,1510,Nolan Henke,4,1.0,,
1993,0,6012,Greg Kraft,4,1.0,,
1993,0,1755,Dick Mast,4,,,
1993,0,1810,Phil Mickelson,4,2.0,,
1993,0,1887,Mark O'Meara,4,1.0,,
1993,0,1926,Steve Pate,4,,,
1993,0,2010,Loren Roberts,4,1.0,,
1993,0,2131,Mike Springer,4,1.0,,
1993,0,2245,Grant Waite,4,1.0,,
1993,0,2246,Duffy Waldorf,4,,,
1993,0,2256,Tom Watson,4,,,
1993,0,2321,Fuzzy Zoeller,4,1.0,1.0,
1993,0,6197,Michael Allen,3,2.0,,
1993,0,1098,Jay Don Blake,3,,,
1993,0,1132,Mark Brooks,3,1.0,,
1993,0,1143,Brad Bryant,3,1.0,1.0,
1993,0,1197,Bobby Clampett,3,,,
1993,0,1261,Jay Delsing,3,1.0,,
1993,0,1288,Ed Dougherty,3,,,
1993,0,1388,Robert Gamez,3,1.0,,
1993,0,1444,Ken Green,3,1.0,,
1993,0,1475,Donnie Hammond,3,1.0,1.0,
1993,0,1533,P.H. Horgan III,3,,,
1993,0,1550,Ed Humenik,3,,,
1993,0,1569,Peter Jacobsen,3,,,
1993,0,1607,Brian Kamm,3,,,
1993,0,1666,Bernhard Langer,3,1.0,1.0,
1993,0,1701,Bob Lohr,3,1.0,1.0,
1993,0,1783,Mark McCumber,3,1.0,1.0,
1993,0,6090,Jim McGovern,3,1.0,,
1993,0,1891,David Ogrin,3,,,
1993,0,1945,Kenny Perry,3,,,
1993,0,2206,David Toms,3,,,
1993,0,2224,Greg Twiggs,3,1.0,,
1993,0,2294,Willie Wood,3,,,
1993,0,1006,John Adams,2,,,
1993,0,1096,Phil Blackmar,2,1.0,,
1993,0,1185,Brandel Chamblee,2,,,
1993,0,1201,Lennie Clements,2,,,
1993,0,1203,Russ Cochran,2,1.0,,
1993,0,1326,Nick Faldo,2,1.0,,
1993,0,1346,Ed Fiori,2,,,
1993,0,1355,Raymond Floyd,2,,,
1993,0,1414,Bob Gilder,2,,,
1993,0,1495,Morris Hatalsky,2,1.0,,
1993,0,1557,John Inman,2,1.0,,
1993,0,1559,Hale Irwin,2,,,
1993,0,6332,Neal Lancaster,2,,,
1993,0,1682,Wayne Levi,2,,,
1993,0,1690,Bruce Lietzke,2,,,
1993,0,1723,Andrew Magee,2,1.0,,
1993,0,1736,Roger Maltbie,2,1.0,,
1993,0,1761,Len Mattiace,2,,,
1993,0,1771,Blaine McCallister,2,1.0,1.0,
1993,0,1890,Brett Ogle,2,1.0,,
1993,0,1938,David Peoples,2,,,
1993,0,1958,Dan Pohl,2,,,
1993,0,1960,Don Pooley,2,1.0,,
1993,0,1971,Dillard Pruitt,2,,,
1993,0,2007,Larry Rinker,2,,,
1993,0,2033,Dave Rummells,2,1.0,1.0,
1993,0,2090,Tom Sieckmann,2,1.0,,
1993,0,2111,Mike Smith,2,,,
1993,0,2135,Mike Standly,2,1.0,,
1993,0,2214,Kirk Triplett,2,1.0,,
1993,0,2218,Ted Tryba,2,1.0,,
1993,0,2223,Bob Tway,2,,,
1993,0,2225,Howard Twitty,2,1.0,,
1993,0,2242,Lanny Wadkins,2,2.0,,
1993,0,2267,D.A. Weibring,2,2.0,,
1993,0,2322,Richard Zokol,2,,,
1993,0,6006,JC Anderson,1,,,
1993,0,1035,Tommy Armour III,1,,,
1993,0,1049,Ian Baker-Finch,1,1.0,,
1993,0,6204,Jeff Barlow,1,,,
1993,0,1060,Dave Barr,1,1.0,,
1993,0,1116,Michael Bradley,1,1.0,,
1993,0,1133,Billy Ray Brown,1,1.0,,
1993,0,6124,Patrick Burke,1,,,
1993,0,1154,Bill Buttner,1,,,
1993,0,1157,Tom Byrum,1,,,
1993,0,1191,Barry Cheesman,1,,,
1993,0,1196,Brian Claar,1,,,
1993,0,1235,Ben Crenshaw,1,1.0,,
1993,0,1249,John Daly,1,1.0,,
1993,0,6034,Marco Dawson,1,,,
1993,0,1282,Trevor Dodds,1,1.0,,
1993,0,1284,Mike Donald,1,,,
1993,0,6522,Ernie Els,1,,,
1993,0,6058,John Flannery,1,,,
1993,0,1353,Bruce Fleisher,1,1.0,,
1993,0,1374,Robin Freeman,1,1.0,,
1993,0,6566,Jaime Gomez,1,,,
1993,0,6284,Jim Hallet,1,,,
1993,0,8537,J.P. Hayes,1,,,
1993,0,6617,Brian Henninger,1,,,
1993,0,1571,Barry Jaeckel,1,,,
1993,0,10207,Jimmy Johnston,1,,,
1993,0,1619,Skip Kendall,1,,,
1993,0,1648,Billy Kratzert,1,,,
1993,0,1659,Massy Kuramoto,1,,,
1993,0,6128,Steve Lamontagne,1,,,
1993,0,1707,Steve Lowery,1,,,
1993,0,1715,Mark Lye,1,,,
1993,0,1717,Sandy Lyle,1,,,
1993,0,1748,Doug Martin,1,,,
1993,0,1790,Pat McGowan,1,,,
1993,0,1846,Jodie Mudd,1,,,
1993,0,1869,Jack Nicklaus,1,,,
1993,0,6373,José María Olazábal,1,,,
1993,0,1905,Joe Ozaki,1,,,
1993,0,1906,Masashi Jumbo Ozaki,1,,,
1993,0,1975,Tom Purtzer,1,,,
1993,0,8759,Tad Rhyan,1,1.0,,
1993,0,6136,Mike Schuchart,1,,,
1993,0,2067,Ted Schulz,1,1.0,,
1993,0,2100,Tim Simpson,1,,,
1993,0,2104,Jeff Sluman,1,,,
1993,0,2106,Chris Smith,1,,,
1993,0,6527,Steve Stricker,1,,,
1993,0,2170,Hal Sutton,1,,,
1993,0,2190,Doug Tewell,1,,,
1993,0,2230,Stan Utley,1,,,
1993,0,2255,Denis Watson,1,1.0,,
1993,0,6589,Jeff Woodland,1,,,
1993,0,2303,Robert Wrenn,1,1.0,,
1992,0,1968,Nick Price,13,2.0,1.0,2.0
1992,0,1226,Fred Couples,12,3.0,2.0,3.0
1992,0,1132,Mark Brooks,11,3.0,,
1992,0,1042,Paul Azinger,10,1.0,1.0,3.0
1992,0,1200,Keith Clearwater,10,1.0,1.0,
1992,0,1313,Steve Elkington,9,1.0,2.0,3.0
1992,0,1633,Tom Kite,9,2.0,1.0,1.0
1992,0,1677,Tom Lehman,9,1.0,1.0,
1992,0,1706,Davis Love III,9,3.0,1.0,1.0
1992,0,1887,Mark O'Meara,9,1.0,2.0,
1992,0,1219,John Cook,8,3.0,2.0,1.0
1992,0,1361,Dan Forsman,8,1.0,3.0,
1992,0,1876,Greg Norman,8,1.0,2.0,
1992,0,2104,Jeff Sluman,8,2.0,1.0,
1992,0,2246,Duffy Waldorf,8,2.0,2.0,
1992,0,1072,Chip Beck,7,1.0,2.0,2.0
1992,0,1329,Brad Faxon,7,2.0,2.0,
1992,0,1385,Jim Gallagher Jr.,7,3.0,1.0,
1992,0,1690,Bruce Lietzke,7,1.0,2.0,
1992,0,1928,Corey Pavin,7,1.0,3.0,2.0
1992,0,1378,David Frost,6,2.0,1.0,
1992,0,1457,Jay Haas,6,1.0,1.0,1.0
1992,0,1577,Lee Janzen,6,1.0,2.0,1.0
1992,0,1797,Rocco Mediate,6,2.0,,
1992,0,2101,Joey Sindelar,6,1.0,,
1992,0,1129,Bill Britton,5,2.0,,
1992,0,1203,Russ Cochran,5,1.0,,
1992,0,1249,John Daly,5,1.0,1.0,
1992,0,1355,Raymond Floyd,5,1.0,2.0,1.0
1992,0,1444,Ken Green,5,2.0,,
1992,0,1823,Larry Mize,5,1.0,,
1992,0,1926,Steve Pate,5,1.0,,
1992,0,1938,David Peoples,5,1.0,1.0,
1992,0,2049,Gene Sauers,5,3.0,1.0,
1992,0,2146,Payne Stewart,5,1.0,,
1992,0,2256,Tom Watson,5,1.0,,
1992,0,1098,Jay Don Blake,4,1.0,,
1992,0,1161,Mark Calcavecchia,4,1.0,,
1992,0,1235,Ben Crenshaw,4,1.0,1.0,
1992,0,1261,Jay Delsing,4,,,
1992,0,1306,David Edwards,4,1.0,1.0,
1992,0,1326,Nick Faldo,4,1.0,2.0,
1992,0,1331,Rick Fehr,4,2.0,,
1992,0,1353,Bruce Fleisher,4,,,
1992,0,1510,Nolan Henke,4,1.0,1.0,
1992,0,1553,John Huston,4,1.0,1.0,
1992,0,1724,Jeff Maggert,4,2.0,,
1992,0,1771,Blaine McCallister,4,2.0,,
1992,0,1920,Craig Parry,4,1.0,,
1992,0,2133,Craig Stadler,4,1.0,,
1992,0,1049,Ian Baker-Finch,3,1.0,,
1992,0,1133,Billy Ray Brown,3,1.0,2.0,
1992,0,1143,Brad Bryant,3,,,
1992,0,1196,Brian Claar,3,,,
1992,0,1323,Brad Fabel,3,,,
1992,0,1381,Fred Funk,3,1.0,1.0,
1992,0,1388,Robert Gamez,3,1.0,,
1992,0,1408,Kelly Gibson,3,,,
1992,0,6575,Dudley Hart,3,1.0,,
1992,0,1549,Mike Hulbert,3,,,
1992,0,1682,Wayne Levi,3,,,
1992,0,1723,Andrew Magee,3,,,
1992,0,1837,Gil Morgan,3,,,
1992,0,1945,Kenny Perry,3,,,
1992,0,2007,Larry Rinker,3,,,
1992,0,2010,Loren Roberts,3,1.0,1.0,
1992,0,2225,Howard Twitty,3,1.0,,
1992,0,2267,D.A. Weibring,3,1.0,,
1992,0,1014,Fulton Allem,2,,,
1992,0,1024,Billy Andrade,2,1.0,,
1992,0,1096,Phil Blackmar,2,1.0,,
1992,0,6034,Marco Dawson,2,,,
1992,0,1288,Ed Dougherty,2,2.0,,
1992,0,1307,Joel Edwards,2,1.0,,
1992,0,1320,Bob Estes,2,1.0,,
1992,0,1346,Ed Fiori,2,,,
1992,0,1414,Bob Gilder,2,,,
1992,0,1418,Bill Glasson,2,1.0,,
1992,0,1468,Gary Hallberg,2,1.0,,
1992,0,1469,Dan Halldorson,2,,,
1992,0,1475,Donnie Hammond,2,1.0,,
1992,0,1533,P.H. Horgan III,2,,,
1992,0,1557,John Inman,2,,,
1992,0,1701,Bob Lohr,2,,,
1992,0,1725,John Mahaffey,2,,,
1992,0,1755,Dick Mast,2,1.0,,
1992,0,1810,Phil Mickelson,2,1.0,,
1992,0,1946,Peter Persons,2,,,
1992,0,2067,Ted Schulz,2,1.0,,
1992,0,2131,Mike Springer,2,1.0,,
1992,0,2135,Mike Standly,2,1.0,,
1992,0,2159,Curtis Strange,2,,,
1992,0,2167,Mike Sullivan,2,,,
1992,0,2242,Lanny Wadkins,2,1.0,,
1992,0,2279,Mark Wiebe,2,,,
1992,0,2298,Jim Woodward,2,,,
1992,0,2322,Richard Zokol,2,1.0,,
1992,0,1006,John Adams,1,1.0,,
1992,0,1060,Dave Barr,1,,,
1992,0,1068,Andy Bean,1,,,
1992,0,1139,Olin Browne,1,,,
1992,0,1142,Bart Bryant,1,,,
1992,0,6124,Patrick Burke,1,,,
1992,0,1157,Tom Byrum,1,1.0,,
1992,0,7569,Mark Carnevale,1,1.0,,
1992,0,1214,Frank Conner,1,,,
1992,0,1239,Michael Cunning,1,,,
1992,0,1284,Mike Donald,1,1.0,,
1992,0,1303,Bob Eastwood,1,1.0,,
1992,0,1360,Anders Forsbrand,1,,,
1992,0,1374,Robin Freeman,1,,,
1992,0,1390,Buddy Gardner,1,,,
1992,0,1435,Wayne Grady,1,,,
1992,0,6044,Scott Gump,1,,,
1992,0,1458,Jerry Haas,1,,,
1992,0,1495,Morris Hatalsky,1,,,
1992,0,8537,J.P. Hayes,1,,,
1992,0,1499,Mark Hayes,1,,,
1992,0,1522,Lon Hinkle,1,,,
1992,0,1550,Ed Humenik,1,,,
1992,0,1559,Hale Irwin,1,,,
1992,0,1610,Yoshinori Kaneko,1,1.0,,
1992,0,6012,Greg Kraft,1,,,
1992,0,6128,Steve Lamontagne,1,,,
1992,0,6332,Neal Lancaster,1,,,
1992,0,8277,Greg Lesher,1,,,
1992,0,1717,Sandy Lyle,1,,,
1992,0,1736,Roger Maltbie,1,,,
1992,0,1748,Doug Martin,1,,,
1992,0,1766,Billy Mayfair,1,,,
1992,0,1779,Gary McCord,1,,,
1992,0,1783,Mark McCumber,1,,,
1992,0,6090,Jim McGovern,1,,,
1992,0,8635,Colin Montgomerie,1,1.0,,
1992,0,1846,Jodie Mudd,1,,,
1992,0,1864,Larry Nelson,1,,,
1992,0,1871,Mike Nicolette,1,1.0,,
1992,0,6373,José María Olazábal,1,,,
1992,0,1905,Joe Ozaki,1,,,
1992,0,1958,Dan Pohl,1,1.0,,
1992,0,1960,Don Pooley,1,,,
1992,0,1971,Dillard Pruitt,1,,,
1992,0,1975,Tom Purtzer,1,,,
1992,0,1996,Mike Reid,1,1.0,,
1992,0,1998,Jack Renner,1,,,
1992,0,8973,Wayne Riley,1,,,
1992,0,2033,Dave Rummells,1,,,
1992,0,2090,Tom Sieckmann,1,,,
1992,0,2095,Larry Silveira,1,,,
1992,0,2099,Scott Simpson,1,,,
1992,0,6567,Vijay Singh,1,,,
