YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2008,110,0,27963,Chris Stroud,23.97,35,146,-0.23
2008,111,0,20105,Jeff Gove,23.91,22,92,+0.14
2008,112,0,20472,Alex Cejka,23.88,32,134,-0.38
2008,113,0,8845,Scott Sterling,23.46,38,162,-0.37
2008,114,0,22621,Ben Curtis,23.44,30,128,-0.23
2008,115,0,10423,Mike Weir,23.24,33,142,-0.03
2008,116,0,20104,Ken Duke,23.21,52,224,-0.27
2008,117,0,8537,J.P. Hayes,23.13,31,134,-0.23
2008,118,0,7749,Brett Quigley,22.97,34,148,-0.12
2008,119,0,26668,Marc Turnesa,22.89,38,166,-0.21
2008,120,0,23797,Brett Rumford,22.79,31,136,-0.32
2008,121,0,24925,Jonathan Byrd,22.78,36,158,-0.31
2008,122,0,20157,Retief Goosen,22.62,19,84,-0.16
2008,123,0,24912,Will MacKenzie,22.58,28,124,-0.46
2008,124,0,25345,Carl Pettersson,22.55,46,204,-0.20
2008,125,0,21878,Mark Wilson,22.43,48,214,-0.33
2008,126,0,6197,Michael Allen,22.35,38,170,-0.13
2008,127,0,2206,David Toms,22.32,25,112,-0.56
2008,128,0,26951,Johnson Wagner,22.3,33,148,-0.27
2008,129,0,1724,Jeff Maggert,22.09,38,172,-0.13
2008,130,0,6004,Stephen Ames,22.06,30,136,-0.50
2008,131,0,1473,Todd Hamilton,21.79,34,156,-0.06
2008,132,0,27649,Brandt Snedeker,21.43,30,140,-0.07
2008,133,0,20634,Peter Lonard,21.34,35,164,-0.31
2008,134,0,10585,Scott McCarron,21.31,26,122,-0.23
2008,135,0,24138,Ian Poulter,20.83,15,72,-0.13
2008,136,0,6527,Steve Stricker,20.69,24,116,-0.33
2008,137,0,11032,Frank Lickliter II,20.56,44,214,-0.30
2008,138,0,6034,Marco Dawson,20.54,23,112,-0.26
2008,139,0,22806,Doug LaBelle II,20.37,22,108,-0.14
2008,140,0,10425,Jay Williamson,20.24,34,168,-0.24
2008,141,0,26420,Richard Johnson,20.19,21,104,-0.33
2008,142,0,10733,Kent Jones,20.16,25,124,-0.48
2008,143,0,1948,Tim Petrovic,20.11,35,174,-0.46
2008,144,0,22548,Patrick Sheehan,19.64,44,224,-0.23
2008,145,0,12652,Cameron Beckman,19.62,31,158,-0.26
2008,146,0,6090,Jim McGovern,19.57,27,138,-0.33
2008,147,0,1024,Billy Andrade,19.4,26,134,-0.15
2008,148,0,24227,Justin Bolli,19.38,31,160,-0.19
2008,149,0,21731,Freddie Jacobson,19.12,26,136,-0.19
2008,150,0,7457,Steve Flesch,18.82,32,170,-0.31
2008,151,0,1320,Bob Estes,18.75,33,176,-0.21
2008,151,0,21350,Ryuji Imada,18.75,27,144,-0.11
2008,153,0,1766,Billy Mayfair,18.69,37,198,-0.14
2008,154,0,20127,Chris Riley,18.6,16,86,E
2008,155,0,25396,Kevin Na,18.04,35,194,-0.40
2008,156,0,10860,Justin Leonard,17.72,28,158,-0.36
2008,157,0,2239,Scott Verplank,17.39,24,138,-0.29
2008,158,0,7867,Woody Austin,17.2,32,186,-0.47
2008,159,0,26476,Chez Reavie,17.02,32,188,-0.28
2008,160,0,27060,John Mallinger,16.67,29,174,-0.07
2008,160,0,22293,Heath Slocum,16.67,30,180,-0.20
2008,162,0,23135,Tim Clark,16.23,25,154,-0.24
2008,163,0,25349,Tim Wilkinson,15.52,27,174,-0.15
2008,164,0,1941,Tom Pernice Jr.,15.2,31,204,-0.35
2008,165,0,25720,Chad Collins,15.15,20,132,+0.15
2008,166,0,1313,Steve Elkington,15.0,24,160,-0.50
2008,167,0,1577,Lee Janzen,14.81,24,162,-0.08
2008,168,0,19913,Ron Whittaker,14.58,14,96,-0.71
2008,169,0,2223,Bob Tway,14.52,18,124,-0.06
2008,170,0,23108,Matt Kuchar,14.47,22,152,-0.50
2008,171,0,8385,Omar Uresti,14.29,20,140,-0.05
2008,172,0,12705,Cliff Kresge,14.1,22,156,-0.09
2008,173,0,25190,Jeff Quinney,13.92,22,158,-0.23
2008,174,0,21753,Brian Davis,13.89,30,216,-0.13
2008,175,0,8075,Jerry Kelly,13.82,21,152,-0.29
2008,176,0,12602,Dean Wilson,13.64,27,198,-0.19
2008,177,0,10505,Shane Bertsch,13.54,26,192,-0.19
2008,178,0,10809,Jim Furyk,13.46,21,156,-0.14
2008,179,0,1677,Tom Lehman,13.41,11,82,-0.09
2008,180,0,1142,Bart Bryant,13.38,19,142,-0.21
2008,181,0,12680,Shigeki Maruyama,13.33,12,90,-0.25
2008,182,0,8931,Glen Day,12.93,15,116,-0.13
2008,183,0,20443,Jin Park,12.34,19,154,-0.42
2008,184,0,1797,Rocco Mediate,12.0,18,150,-0.33
2008,185,0,6575,Dudley Hart,11.43,16,140,-0.50
2008,186,0,12826,Paul Claxton,11.4,13,114,+0.15
2008,187,0,24024,Zach Johnson,11.11,16,144,-0.25
2008,188,0,22348,Nick O'Hern,10.42,15,144,-0.27
2008,189,0,6012,Greg Kraft,10.38,11,106,-0.27
2008,190,0,6251,Chris DiMarco,10.24,17,166,-0.47
2008,191,0,7547,Craig Kanada,10.17,12,118,-0.67
2008,192,0,6643,Paul Goydos,9.72,14,144,-0.36
2008,193,0,19846,Brian Gay,9.44,17,180,E
2008,194,0,20382,Stephen Leaney,8.16,8,98,+0.13
2008,195,0,1139,Olin Browne,8.0,12,150,E
2008,196,0,20623,Gavin Coles,4.35,4,92,-0.25
2008,197,0,1928,Corey Pavin,4.1,5,122,E
2001,1,0,1249,John Daly,80.0,8,10,-0.50
2001,2,0,8793,Tiger Woods,68.75,11,16,-0.36
2001,3,0,6522,Ernie Els,66.67,8,12,-0.38
2001,4,0,9011,David Duval,62.5,10,16,-0.40
2001,4,0,6527,Steve Stricker,62.5,5,8,+0.60
2001,6,0,6004,Stephen Ames,57.14,8,14,E
2001,7,0,23614,Rich Beem,50.0,1,2,E
2001,7,0,22051,Ben Ferguson,50.0,3,6,E
2001,7,0,22892,Jason Gore,50.0,5,10,-0.20
2001,7,0,24604,Hunter Haas,50.0,3,6,+0.33
2001,7,0,12782,Tim Herron,50.0,1,2,E
2001,7,0,1677,Tom Lehman,50.0,10,20,-0.50
2001,7,0,6090,Jim McGovern,50.0,1,2,-1.00
2001,7,0,22046,Geoff Ogilvy,50.0,5,10,-0.20
2001,7,0,1927,Dennis Paulson,50.0,1,2,E
2001,7,0,2279,Mark Wiebe,50.0,1,2,E
2001,7,0,8057,Brian Wilson,50.0,7,14,-0.29
2001,18,0,1945,Kenny Perry,46.15,12,26,-0.08
2001,19,0,10885,Robert Allenby,45.45,10,22,-0.10
2001,20,0,20566,Kaname Yokoo,44.44,8,18,-0.38
2001,21,0,12645,Brent Geiberger,42.86,6,14,-0.50
2001,21,0,20127,Chris Riley,42.86,6,14,-0.17
2001,23,0,21209,Sergio Garcia,41.67,5,12,-0.40
2001,23,0,1527,Scott Hoch,41.67,5,12,-0.20
2001,23,0,6567,Vijay Singh,41.67,10,24,-0.40
2001,26,0,23621,Rory Sabbatini,40.91,9,22,-0.22
2001,27,0,1161,Mark Calcavecchia,40.0,4,10,-1.00
2001,27,0,6034,Marco Dawson,40.0,4,10,E
2001,27,0,8881,Tripp Isenhour,40.0,4,10,E
2001,27,0,1706,Davis Love III,40.0,12,30,-0.67
2001,27,0,6350,Bob May,40.0,4,10,+0.25
2001,27,0,1920,Craig Parry,40.0,4,10,E
2001,33,0,1685,J.L. Lewis,38.89,7,18,-0.14
2001,34,0,21806,Paul Gow,37.5,3,8,-0.33
2001,35,0,1320,Bob Estes,36.36,8,22,+0.13
2001,35,0,12660,Jesper Parnevik,36.36,8,22,-0.50
2001,37,0,6621,Joe Durant,35.71,5,14,E
2001,37,0,1724,Jeff Maggert,35.71,5,14,-0.20
2001,39,0,21633,Steve Allan,33.33,2,6,-0.50
2001,39,0,25083,Jeremy Anderson,33.33,2,6,E
2001,39,0,1035,Tommy Armour III,33.33,6,18,-0.33
2001,39,0,1200,Keith Clearwater,33.33,2,6,-0.50
2001,39,0,21584,Richie Coughlan,33.33,2,6,E
2001,39,0,6514,Kevin Johnson,33.33,2,6,-0.50
2001,39,0,12705,Cliff Kresge,33.33,2,6,E
2001,39,0,22122,Andrew McLardy,33.33,3,9,-0.33
2001,39,0,1943,Chris Perry,33.33,2,6,E
2001,39,0,6595,Kevin Sutherland,33.33,6,18,-0.33
2001,39,0,12714,Chris Tidland,33.33,2,6,E
2001,50,0,20098,Stuart Appleby,31.82,7,22,-0.29
2001,50,0,21961,Charles Howell III,31.82,7,22,-0.29
2001,50,0,10585,Scott McCarron,31.82,7,22,+0.43
2001,53,0,1042,Paul Azinger,31.25,5,16,-0.80
2001,53,0,20574,Mathew Goggin,31.25,5,16,-0.20
2001,55,0,1766,Billy Mayfair,30.77,8,26,+0.25
2001,56,0,7003,David Berganio Jr.,30.0,3,10,-1.00
2001,56,0,6573,Brandt Jobe,30.0,3,10,-0.33
2001,56,0,10649,Tom Scherrer,30.0,3,10,-0.33
2001,59,0,1014,Fulton Allem,28.57,4,14,-0.50
2001,59,0,12388,Michael Clark II,28.57,4,14,-0.50
2001,59,0,23353,J.J. Henry,28.57,4,14,E
2001,59,0,6332,Neal Lancaster,28.57,4,14,-0.50
2001,59,0,10565,Ian Leggatt,28.57,4,14,+0.25
2001,64,0,1203,Russ Cochran,27.78,5,18,+0.20
2001,64,0,20095,Carl Paulson,27.78,5,18,-0.60
2001,66,0,1577,Lee Janzen,27.27,6,22,-0.50
2001,66,0,10860,Justin Leonard,27.27,6,22,-0.33
2001,66,0,1938,David Peoples,27.27,6,22,-0.50
2001,69,0,1707,Steve Lowery,26.92,7,26,E
2001,70,0,20229,Stewart Cink,26.67,8,30,-0.63
2001,71,0,21805,Harrison Frazar,25.0,2,8,-1.00
2001,71,0,20433,Mark Hensby,25.0,1,4,E
2001,71,0,6140,Sean Murphy,25.0,1,4,E
2001,71,0,2170,Hal Sutton,25.0,3,12,-0.33
2001,71,0,6591,Rocky Walcher,25.0,2,8,-1.00
2001,71,0,2246,Duffy Waldorf,25.0,2,8,-0.50
2001,71,0,10423,Mike Weir,25.0,4,16,-0.25
2001,78,0,1175,Jim Carter,22.73,5,22,-0.60
2001,78,0,2223,Bob Tway,22.73,5,22,-0.60
2001,78,0,2239,Scott Verplank,22.73,5,22,+0.20
2001,81,0,1139,Olin Browne,22.22,4,18,-0.50
2001,81,0,6809,Bob Burns,22.22,4,18,-0.50
2001,81,0,1307,Joel Edwards,22.22,4,18,-0.50
2001,81,0,12760,Danny Ellis,22.22,4,18,-0.25
2001,81,0,1941,Tom Pernice Jr.,22.22,4,18,-0.25
2001,81,0,11011,Mike Sposa,22.22,4,18,-0.25
2001,81,0,2218,Ted Tryba,22.22,4,18,-0.50
2001,81,0,2245,Grant Waite,22.22,4,18,-0.25
2001,89,0,7867,Woody Austin,21.43,3,14,E
2001,89,0,1226,Fred Couples,21.43,3,14,-0.33
2001,89,0,10809,Jim Furyk,21.43,3,14,E
2001,89,0,19846,Brian Gay,21.43,3,14,-0.67
2001,89,0,10962,Bradley Hughes,21.43,3,14,-1.00
2001,89,0,8633,Per-Ulrik Johansson,21.43,3,14,-0.33
2001,89,0,12753,David Morland IV,21.43,3,14,E
2001,89,0,21949,Joe Ogilvie,21.43,3,14,E
2001,89,0,2110,Jerry Smith,21.43,3,14,E
2001,98,0,6251,Chris DiMarco,20.0,6,30,+0.33
2001,98,0,7763,Doug Dunakey,20.0,2,10,E
2001,98,0,1374,Robin Freeman,20.0,2,10,+0.50
2001,98,0,10201,Matt Gogel,20.0,2,10,-0.50
2001,98,0,21007,Gabriel Hjertstedt,20.0,2,10,E
2001,98,0,7547,Craig Kanada,20.0,2,10,-0.50
2001,98,0,11032,Frank Lickliter II,20.0,4,20,-0.25
2001,98,0,1926,Steve Pate,20.0,2,10,-0.50
2001,98,0,2106,Chris Smith,20.0,2,10,E
2001,98,0,8375,Paul Stankowski,20.0,2,10,-0.50
2001,108,0,19881,Robert Damron,18.75,3,16,E
2001,109,0,1098,Jay Don Blake,18.18,4,22,E
2001,109,0,7457,Steve Flesch,18.18,4,22,E
2001,111,0,1132,Mark Brooks,16.67,2,12,E
2001,111,0,1185,Brandel Chamblee,16.67,1,6,E
2001,111,0,8063,Kelly Grunewald,16.67,1,6,E
2001,111,0,8545,Glen Hnatiuk,16.67,2,12,-0.50
2001,111,0,10733,Kent Jones,16.67,1,6,+1.00
2001,111,0,6515,Shaun Micheel,16.67,3,18,-0.33
2001,111,0,19817,Michael Muehr,16.67,3,18,+0.33
2001,111,0,2002,John Riegger,16.67,3,18,+0.67
2001,111,0,6613,Tommy Tolles,16.67,1,6,E
2001,111,0,2206,David Toms,16.67,3,18,E
2001,111,0,10425,Jay Williamson,16.67,2,12,E
2001,122,0,1157,Tom Byrum,14.29,2,14,E
2001,122,0,1418,Bill Glasson,14.29,2,14,+0.50
2001,122,0,6643,Paul Goydos,14.29,2,14,-0.50
2001,122,0,10963,Jimmy Green,14.29,2,14,E
2001,122,0,20094,Jonathan Kaye,14.29,2,14,-0.50
2001,122,0,12680,Shigeki Maruyama,14.29,2,14,E
2001,128,0,19972,José Coceres,13.64,3,22,E
2001,128,0,6012,Greg Kraft,13.64,3,22,E
2001,130,0,20099,Doug Barron,12.5,1,8,E
2001,130,0,1313,Steve Elkington,12.5,1,8,E
2001,130,0,1329,Brad Faxon,12.5,2,16,+0.50
2001,130,0,12823,Carlos Franco,12.5,1,8,-1.00
2001,130,0,20043,Edward Fryatt,12.5,1,8,+1.00
2001,130,0,1553,John Huston,12.5,1,8,E
2001,130,0,8075,Jerry Kelly,12.5,1,8,-1.00
2001,130,0,1666,Bernhard Langer,12.5,2,16,+0.50
2001,130,0,1968,Nick Price,12.5,2,16,-0.50
2001,139,0,12652,Cameron Beckman,11.11,2,18,E
2001,139,0,1219,John Cook,11.11,2,18,E
2001,139,0,1381,Fred Funk,11.11,2,18,E
2001,139,0,1723,Andrew Magee,11.11,2,18,-0.50
2001,143,0,20593,Greg Chalmers,10.0,1,10,E
2001,143,0,8535,Gary Nicklaus,10.0,1,10,-1.00
2001,143,0,8553,Lee Porter,10.0,1,10,E
2001,143,0,2099,Scott Simpson,10.0,1,10,E
2001,143,0,2214,Kirk Triplett,10.0,1,10,E
2001,148,0,1619,Skip Kendall,9.09,2,22,+0.50
2001,149,0,23125,Brad Elder,8.33,1,12,E
2001,149,0,1797,Rocco Mediate,8.33,1,12,E
2001,149,0,1823,Larry Mize,8.33,1,12,E
2001,149,0,10457,Frank Nobilo,8.33,1,12,+1.00
2001,149,0,6078,Esteban Toledo,8.33,1,12,E
2001,149,0,20436,Garrett Willis,8.33,1,12,E
2001,155,0,1487,Jeff Hart,7.14,1,14,-1.00
2001,155,0,6315,Pete Jordan,7.14,1,14,-1.00
2001,155,0,8339,Spike McRoy,7.14,1,14,+1.00
2001,158,0,20498,Briny Baird,6.25,1,16,E
2001,159,0,8931,Glen Day,4.55,1,22,E
2001,159,0,6617,Brian Henninger,4.55,1,22,+1.00
2001,161,0,1024,Billy Andrade,0.0,0,6,E
2001,161,0,24357,K.J. Choi,0.0,0,4,E
2001,161,0,6036,Scott Dunlap,0.0,0,8,E
2001,161,0,1378,David Frost,0.0,0,14,E
2001,161,0,1388,Robert Gamez,0.0,0,2,E
2001,161,0,1599,Steve Jones,0.0,0,6,E
2001,161,0,1761,Len Mattiace,0.0,0,10,E
2001,161,0,1771,Blaine McCallister,0.0,0,18,E
2001,161,0,1887,Mark O'Meara,0.0,0,14,E
2001,161,0,1928,Corey Pavin,0.0,0,4,E
2001,161,0,10912,Craig Perks,0.0,0,14,E
2001,161,0,10213,Dicky Pride,0.0,0,10,E
2001,161,0,2010,Loren Roberts,0.0,0,12,E
2001,161,0,2104,Jeff Sluman,0.0,0,22,E
2006,1,0,27141,J.B. Holmes,81.34,109,134,-0.38
2006,2,0,25804,Bubba Watson,76.58,121,158,-0.28
2006,3,0,1249,John Daly,68.6,59,86,-0.24
2006,4,0,24358,Robert Garrigus,68.07,113,166,-0.19
2006,5,0,23322,Brett Wetterich,65.38,102,156,-0.28
2006,6,0,23616,Ryan Hietala,61.86,73,118,-0.22
2006,7,0,23497,Tag Ridings,61.22,120,196,-0.26
2006,8,0,8793,Tiger Woods,59.21,45,76,-0.40
2006,9,0,21805,Harrison Frazar,56.9,99,174,-0.39
2006,10,0,12716,Charley Hoffman,55.32,104,188,-0.17
2006,11,0,1226,Fred Couples,53.95,41,76,-0.12
2006,12,0,25936,Alex Aragon,52.46,64,122,-0.05
2006,13,0,27943,Matt Hansen,51.52,68,132,-0.21
2006,14,0,24980,Scott Gutschewski,50.98,52,102,-0.37
2006,15,0,27095,Nick Watney,50.0,95,190,-0.32
2006,16,0,26360,Bubba Dickerson,48.44,93,192,-0.16
2006,17,0,25900,Lucas Glover,48.35,88,182,-0.41
2006,18,0,1810,Phil Mickelson,48.11,51,106,-0.47
2006,19,0,20157,Retief Goosen,47.83,44,92,-0.30
2006,20,0,27770,Camilo Villegas,47.7,83,174,-0.35
2006,21,0,1706,Davis Love III,47.66,61,128,-0.25
2006,22,0,8835,Kris Cox,47.53,77,162,-0.25
2006,23,0,6573,Brandt Jobe,47.37,72,152,-0.17
2006,24,0,24502,Adam Scott,47.12,49,104,-0.31
2006,25,0,2106,Chris Smith,47.01,63,134,-0.22
2006,26,0,25842,Jon Mills,46.97,62,132,-0.13
2006,27,0,28475,Jeff Overton,46.77,87,186,-0.07
2006,28,0,23307,Roger Tambellini,46.72,57,122,-0.09
2006,29,0,27120,Troy Matteson,46.04,93,202,-0.30
2006,30,0,24925,Jonathan Byrd,45.97,57,124,-0.33
2006,31,0,11123,Chris Couch,45.89,67,146,-0.27
2006,32,0,20850,Daniel Chopra,45.15,93,206,-0.17
2006,33,0,22892,Jason Gore,45.0,72,160,-0.33
2006,34,0,24924,Bill Haas,44.79,86,192,-0.28
2006,35,0,23349,Charles Warren,44.77,77,172,-0.43
2006,36,0,24912,Will MacKenzie,44.32,78,176,-0.33
2006,37,0,9011,David Duval,43.86,50,114,-0.30
2006,38,0,22046,Geoff Ogilvy,43.52,47,108,-0.13
2006,39,0,28780,Nicholas Thompson,43.41,79,182,-0.25
2006,40,0,23623,Bo Van Pelt,43.23,83,192,-0.43
2006,41,0,23409,James Driscoll,43.13,69,160,-0.36
2006,42,0,25632,Jimmy Walker,41.38,48,116,-0.25
2006,43,0,22946,Henrik Bjornstad,41.05,78,190,-0.27
2006,44,0,20574,Mathew Goggin,40.91,54,132,-0.28
2006,45,0,7223,Brian Bateman,40.77,53,130,-0.06
2006,46,0,12823,Carlos Franco,40.7,70,172,-0.23
2006,47,0,23320,Ryan Palmer,40.0,76,190,-0.21
2006,48,0,20378,Mathias Grönberg,39.89,71,178,-0.21
2006,49,0,22913,John Rollins,39.66,69,174,-0.54
2006,50,0,10565,Ian Leggatt,39.47,60,152,-0.32
2006,51,0,23614,Rich Beem,39.44,56,142,-0.39
2006,52,0,21961,Charles Howell III,39.41,67,170,-0.33
2006,53,0,10885,Robert Allenby,39.34,48,122,-0.25
2006,54,0,8375,Paul Stankowski,39.29,55,140,-0.15
2006,55,0,20094,Jonathan Kaye,39.13,72,184,-0.42
2006,56,0,12782,Tim Herron,38.81,52,134,-0.21
2006,57,0,24361,Pat Perez,38.54,37,96,-0.03
2006,58,0,20645,John Senden,38.51,67,174,-0.27
2006,59,0,23353,J.J. Henry,38.24,65,170,-0.46
2006,60,0,20691,Greg Owen,38.03,54,142,-0.39
2006,61,0,21660,Jason Schultz,36.67,55,150,-0.09
2006,62,0,19824,Craig Barlow,35.82,48,134,-0.19
2006,63,0,6522,Ernie Els,35.42,34,96,-0.29
2006,64,0,12760,Danny Ellis,35.16,45,128,-0.31
2006,65,0,23048,Eric Axley,34.83,62,178,-0.18
2006,66,0,6595,Kevin Sutherland,34.38,66,192,-0.17
2006,67,0,1761,Len Mattiace,33.9,40,118,-0.08
2006,68,0,6350,Bob May,33.87,42,124,-0.26
2006,68,0,1945,Kenny Perry,33.87,42,124,-0.14
2006,70,0,22378,Trevor Immelman,33.55,51,152,-0.53
2006,71,0,6034,Marco Dawson,33.33,58,174,-0.28
2006,72,0,23788,D.J. Trahan,32.95,58,176,-0.33
2006,73,0,20766,Padraig Harrington,32.89,25,76,-0.32
2006,74,0,12510,Chad Campbell,32.88,48,146,-0.27
2006,75,0,6567,Vijay Singh,32.39,57,176,-0.35
2006,76,0,6197,Michael Allen,32.14,54,168,-0.39
2006,77,0,1553,John Huston,31.94,46,144,-0.17
2006,78,0,24781,Hunter Mahan,31.38,59,188,-0.29
2006,79,0,21731,Freddie Jacobson,31.25,35,112,-0.23
2006,80,0,26596,Ryan Moore,31.15,38,122,-0.32
2006,81,0,20229,Stewart Cink,31.08,46,148,-0.30
2006,82,0,24140,Sean O'Hair,30.36,51,168,-0.43
2006,83,0,21949,Joe Ogilvie,30.34,54,178,-0.20
2006,84,0,23621,Rory Sabbatini,30.28,43,142,-0.51
2006,85,0,22405,Justin Rose,30.22,55,182,-0.33
2006,86,0,7013,Wes Short Jr.,29.89,55,184,-0.38
2006,87,0,12660,Jesper Parnevik,29.88,49,164,-0.31
2006,88,0,20105,Jeff Gove,29.31,51,174,-0.14
2006,89,0,21209,Sergio Garcia,29.27,24,82,-0.25
2006,90,0,22548,Patrick Sheehan,29.0,58,200,-0.24
2006,91,0,12755,Vance Veazey,28.81,34,118,-0.24
2006,92,0,7867,Woody Austin,28.28,56,198,-0.23
2006,93,0,6621,Joe Durant,28.22,57,202,-0.32
2006,94,0,20098,Stuart Appleby,28.03,37,132,-0.08
2006,95,0,6515,Shaun Micheel,27.11,45,166,-0.27
2006,96,0,24507,Jason Bohn,27.04,53,196,-0.19
2006,97,0,25240,D.A. Points,26.88,43,160,-0.12
2006,98,0,25935,John Engler Jr.,26.87,36,134,-0.14
2006,99,0,1313,Steve Elkington,26.53,26,98,-0.12
2006,100,0,8537,J.P. Hayes,26.36,29,110,E
2006,101,0,12645,Brent Geiberger,26.29,51,194,-0.39
2006,102,0,6575,Dudley Hart,26.22,43,164,-0.30
2006,103,0,6004,Stephen Ames,26.04,25,96,-0.44
2006,104,0,2206,David Toms,25.81,32,124,-0.34
2006,105,0,1666,Bernhard Langer,25.76,34,132,-0.24
2006,106,0,20572,Rod Pampling,25.71,36,140,-0.39
2006,107,0,7457,Steve Flesch,25.68,57,222,-0.46
2006,107,0,2223,Bob Tway,25.68,38,148,-0.39
2006,109,0,20498,Briny Baird,25.32,39,154,-0.36
2006,110,0,22371,Aaron Baddeley,25.0,35,140,-0.26
2006,111,0,7749,Brett Quigley,24.75,49,198,-0.31
2006,112,0,21407,Arjun Atwal,24.74,47,190,-0.32
2006,113,0,1320,Bob Estes,24.69,40,162,-0.33
2006,114,0,21753,Brian Davis,24.44,44,180,-0.16
2006,115,0,24357,K.J. Choi,23.78,39,164,-0.41
2006,116,0,20127,Chris Riley,23.72,37,156,-0.24
2006,117,0,1707,Steve Lowery,23.63,43,182,-0.42
2006,118,0,8123,Jeff Brehaut,23.44,45,192,-0.29
2006,119,0,20472,Alex Cejka,23.08,42,182,-0.24
2006,119,0,11011,Mike Sposa,23.08,30,130,-0.23
2006,121,0,21959,Ted Purdy,23.03,41,178,-0.22
2006,122,0,1042,Paul Azinger,22.94,39,170,-0.41
2006,123,0,20812,Tjaart van der Walt,22.81,26,114,-0.19
2006,124,0,1024,Billy Andrade,22.79,31,136,-0.19
2006,125,0,2246,Duffy Waldorf,22.78,41,180,-0.22
2006,126,0,20608,David Howell,22.58,14,62,-0.14
2006,127,0,12662,Thomas Levet,22.45,22,98,+0.05
2006,128,0,20628,Arron Oberholser,22.39,30,134,-0.27
2006,129,0,26420,Richard Johnson,22.28,41,184,-0.61
2006,130,0,1677,Tom Lehman,22.12,23,104,-0.35
2006,131,0,21646,David Branshaw,21.94,43,196,-0.42
2006,132,0,1685,J.L. Lewis,21.93,25,114,-0.28
2006,133,0,20631,David McKenzie,21.88,35,160,-0.23
2006,133,0,23325,Vaughn Taylor,21.88,35,160,-0.34
2006,135,0,12680,Shigeki Maruyama,21.59,38,176,-0.39
2006,136,0,10733,Kent Jones,21.13,41,194,-0.24
2006,137,0,21350,Ryuji Imada,20.92,41,196,-0.32
2006,138,0,1766,Billy Mayfair,20.83,35,168,-0.20
2006,139,0,25345,Carl Pettersson,20.37,33,162,-0.24
2006,140,0,23983,Luke Donald,20.21,19,94,-0.32
2006,141,0,24024,Zach Johnson,19.87,31,156,-0.35
2006,142,0,20634,Peter Lonard,19.85,27,136,-0.15
2006,143,0,23673,Michael Connell,19.79,19,96,-0.32
2006,144,0,10860,Justin Leonard,19.72,28,142,-0.11
2006,145,0,1161,Mark Calcavecchia,19.64,33,168,-0.24
2006,146,0,1388,Robert Gamez,19.57,36,184,-0.19
2006,147,0,1577,Lee Janzen,19.48,30,154,-0.20
2006,148,0,6527,Steve Stricker,19.44,21,108,-0.43
2006,149,0,1941,Tom Pernice Jr.,19.27,37,192,-0.14
2006,150,0,11032,Frank Lickliter II,19.07,37,194,-0.30
2006,151,0,24138,Ian Poulter,19.05,16,84,-0.31
2006,152,0,21470,Daisuke Maruyama,18.99,30,158,-0.27
2006,153,0,23718,Nathan Green,18.88,37,196,-0.30
2006,154,0,19881,Robert Damron,18.68,34,182,-0.29
2006,155,0,1142,Bart Bryant,18.24,27,148,-0.04
2006,156,0,12602,Dean Wilson,18.1,38,210,-0.39
2006,157,0,6373,José María Olazábal,17.86,15,84,+0.13
2006,158,0,8385,Omar Uresti,17.8,21,118,-0.19
2006,159,0,1473,Todd Hamilton,17.74,22,124,-0.45
2006,160,0,1948,Tim Petrovic,17.58,32,182,-0.28
2006,161,0,1139,Olin Browne,17.55,33,188,-0.33
2006,162,0,23541,Ben Crane,16.91,23,136,-0.43
2006,163,0,10505,Shane Bertsch,16.67,34,204,-0.26
2006,163,0,10809,Jim Furyk,16.67,24,144,-0.25
2006,165,0,21878,Mark Wilson,16.45,25,152,-0.24
2006,166,0,19913,Ron Whittaker,15.82,25,158,-0.08
2006,167,0,20593,Greg Chalmers,15.67,21,134,-0.29
2006,168,0,2101,Joey Sindelar,15.48,26,168,-0.19
2006,169,0,1619,Skip Kendall,15.44,21,136,-0.29
2006,170,0,1724,Jeff Maggert,15.33,23,150,E
2006,171,0,2110,Jerry Smith,15.22,28,184,-0.25
2006,172,0,2214,Kirk Triplett,14.81,16,108,-0.44
2006,173,0,1035,Tommy Armour III,14.75,18,122,-0.17
2006,174,0,6251,Chris DiMarco,14.39,19,132,-0.21
2006,175,0,2104,Jeff Sluman,14.29,26,182,-0.27
2006,176,0,8075,Jerry Kelly,14.13,26,184,-0.19
2006,177,0,20548,Hidemichi Tanaka,13.7,20,146,-0.05
2006,178,0,2239,Scott Verplank,13.51,20,148,-0.15
2006,179,0,1219,John Cook,13.49,17,126,-0.35
2006,180,0,22293,Heath Slocum,13.48,24,178,-0.08
2006,181,0,10423,Mike Weir,13.04,18,138,-0.17
2006,182,0,22621,Ben Curtis,12.5,18,144,-0.28
2006,183,0,6012,Greg Kraft,11.64,17,146,-0.18
2006,184,0,1381,Fred Funk,11.54,21,182,-0.29
2006,185,0,20382,Stephen Leaney,11.31,19,168,E
2006,186,0,20121,Todd Fischer,11.11,22,198,-0.09
2006,187,0,19846,Brian Gay,10.28,22,214,-0.50
2006,188,0,1599,Steve Jones,9.62,15,156,-0.33
2006,189,0,1823,Larry Mize,9.57,9,94,-0.44
2006,190,0,1928,Corey Pavin,9.38,12,128,-0.42
2006,191,0,6643,Paul Goydos,9.03,13,144,-0.54
